mp_id,dim1,dim2,dim3
6292,0.8235978403508193,0.10165323871812496,-0.0023040526774223452
6409,-1.0213216871465343,-0.008998187550632555,-0.10795542864231032
6418,0.8156584774564227,0.0016176167089454983,0.01108358145027669
6428,-0.9764475545045604,-0.03681753409712905,-0.11964132002409313
6430,-0.9784936140246652,0.636536641006381,-0.13176334819716815
6431,-1.0177483194383914,-0.01820742659290774,-0.11179833075992637
6433,0.6745604736774828,-0.4481687759879405,0.05632259723235348
6435,0.8392743038299947,-0.0013969292718566412,-0.002613969658177851
6436,0.8146132956437789,0.006773176118079546,-0.001182410270169967
6437,-0.9804911503586913,-0.001776647187514859,-0.1367150940745491
6438,0.8344710750209445,-0.000856763953651927,0.01298763536139648
6441,-0.8902493114348653,0.5174427373227805,-0.18446439052217198
6445,-0.9539812008606907,0.055434051771365914,0.4190319665705247
6447,-1.0139134200929056,0.018820342052540247,-0.12486691335833032
6448,-1.0003204086415245,0.08069322222238692,-0.07508296420036546
6451,-0.9843855684787179,-0.02963689685685766,-0.13397219787660003
6455,-0.9717516610361654,0.062205614487866365,0.39113359467871534
6457,-1.0236249768677228,-0.007493789641603197,-0.08471852296481791
6458,-0.9894585057836373,-0.006839414449634707,-0.10251880383294529
6459,0.8328019035425329,0.004542770300370232,0.010923875780431193
6463,-0.9861134870427009,-0.01949126246010389,-0.09834740531086421
6466,0.83458923494432,0.01589693620043638,0.003393669402015823
6468,-1.0079511382423838,-0.00045873235172857264,-0.09987540531214621
6469,-0.9925787517838871,0.05050938619118657,0.39296615179746064
6471,-0.9936536761770789,0.38019083911271523,-0.1433424979050325
6473,0.7043303617259125,-0.4288851598883271,0.033052171032739296
6474,-1.0186275631312829,0.0034877056984151315,-0.08208211634528999
6475,-1.0230396743441799,0.0008214347683458252,-0.11243051048714449
6477,0.69619743743579,-0.4462634509821437,0.0640972351051795
6479,-0.9897735438978279,0.05337480670983076,0.3980933487413638
6482,0.8498470935577371,0.012285371964854998,0.005066608753279712
6484,-1.0087352130948428,-0.006526886896472746,-0.10835541366693274
6486,0.8278228399617292,0.001523400823332572,0.013625326289507016
6487,-1.0133341794141768,0.0026847067009733664,-0.06886661075420698
6490,-1.0205325206576028,-0.0036591515337960835,-0.1515833367381323
6492,0.31384938274565255,0.7459792030196439,-0.04376541326850671
6495,-0.9991420968141748,0.022175650193733625,0.40148772547478767
6500,-1.0042556502627091,-0.014341883900565129,-0.09392607107617063
6503,-0.9821190949640334,0.058076201539683646,0.3831078468380573
6505,-0.9763576369490481,-0.04865405490515705,-0.13668577293451042
6506,-0.9850882419010146,-0.038997612433000574,-0.1362706932537632
6508,-0.9777513256646573,0.03736364875631751,0.40906293956269707
6509,-1.006006723322819,-0.012993435127270457,-0.12683870858121873
6510,0.8239959994672995,0.00015847552759792663,0.012974308469588034
6511,-1.0103652207108693,-0.00016859858041603452,-0.08943234624327483
6513,0.8227516696458351,0.00766690761219448,0.016359843267404733
6515,-1.0105051483443948,-0.0866234135365277,-0.12302942680871361
6518,-1.014211254569295,-0.011165830283865133,-0.10145991194184896
6520,-0.9859310823801777,0.0008069588476058398,-0.13987510143770635
6521,-0.9807713866551848,0.04381779439433109,0.4082727542293373
6523,-1.009469208028494,0.0008302407775441679,-0.09966500044254546
6524,0.8412186841767164,0.01045704053485839,-0.019962868216658342
6527,-0.9748808168296496,0.003876316197189033,-0.12277277105636798
6533,-0.9646891570048673,-0.03872436140931701,-0.0821762247074313
6534,-1.0130450914466442,0.0006900642645427366,-0.07744000181263305
6538,0.8398816232792133,-0.007213347113968223,0.003476053656470479
6544,-1.022848002258151,-0.01939387652554733,-0.08921145856725596
6545,-1.0195763400300977,-0.00870919974903787,-0.11375515234142679
6555,0.8195842310529055,0.0004674189055128229,0.0015214578394123072
6621,-1.0112489368724118,-0.01243453663171195,-0.1131764865161139
6623,-0.9388226305751998,0.0062498784339193245,-0.12322304073590615
6687,0.8393237782270757,0.01366810806215425,0.0025802383630084648
6688,-0.9802488083247617,-0.6516402360781894,-0.05300522771139533
6719,0.8251356179308663,-0.0010613748623776189,0.01094150952704799
6720,0.8124234597566917,0.0009194560993903459,0.02024915919313231
6721,0.8308077323227839,0.0018425596246039071,-0.003825292621903253
6722,0.8130583668341964,0.011355303884697947,-0.01294666934734798
6723,-0.9877355176967523,-0.013471307082557674,-0.12671765516085032
6724,0.8381249818245274,0.002620157279214792,-0.008518593383927497
6725,-1.0226611309897704,-0.0009036354079317601,-0.11507428970865861
6726,-0.9792354752571348,0.037127864599454,0.40698054105281434
6727,0.8280331651962061,0.004822625282615537,-0.009959030405457687
6728,0.8379555960511723,0.0013601832365371506,-0.006445264859589923
6729,0.832666755663787,0.015519187719683502,0.004170481911520595
6730,-1.0225276496632874,-0.012211524694772326,-0.10881413776995076
6731,-0.9585563793877696,-0.12826139993465863,-0.06550553727664482
6732,-1.0101641990504187,-0.0059223509673720495,-0.1082518129159515
6733,0.8323726403879153,-0.0019904992594433715,0.008597022303724526
6734,0.8411844186124018,0.003615811866097521,-0.004215860498615274
6735,0.8113275296497393,0.023632804703573963,-0.0006896165207453221
6736,-1.0273936104052872,-0.0022198082573988386,-0.10929772454864978
6737,0.8370138176206112,-0.004498270532513125,-0.005902117908574593
6738,-1.0214465730336926,-0.07185152633815983,-0.09042023050712399
6739,0.8366267910463385,0.012480957816618418,-0.011159190030116112
6740,-0.9874832672194889,0.047218760150104185,0.397078781434857
6741,0.8374934669666609,0.015783172951784007,0.0026057775134711654
6742,0.8185314272239945,-0.006142464972888402,0.006680242871657654
6743,-1.0190432262216715,0.0033070611877716875,-0.097194306807141
6744,0.8155436910106255,-0.022910435049040917,0.01503343259803103
6745,-0.9852471550540288,0.04799071625798703,0.39624970615003424
6746,0.8298741427184008,0.0064193551908792125,0.006155856880023159
6747,0.8349910702826359,0.017889791592535,0.004779110413819503
6748,0.8306575451750788,0.014298114572888362,0.008206311884301806
6749,-1.0144095053033495,0.0025402243153838573,-0.11481130021965431
6750,0.7962141864479804,0.09641148336549532,-0.025647580162610744
6751,0.8304500058857689,0.007945219272021168,0.006252016751487166
6752,0.8340524450526166,0.0035023334214733305,-5.017503369120118e-05
6753,-1.0234956353101468,0.007774854160755081,-0.08812725992034258
6754,0.8336270516826446,0.0077298445768500266,0.006278395993114262
6755,0.8322002122127883,0.008149851328322999,0.0019286557236045834
6756,-1.0168437714019942,0.11633895395127344,-0.08782552015321904
6757,0.8056192885619725,-0.09380844432247598,0.008877248557636875
6758,-1.0210946261674863,-0.01310669664958991,-0.11873120073997379
6759,0.8237054146412237,-0.001286229088355936,0.009182882991424458
6760,-0.9415973609215529,0.8875933569910502,-0.046308304792041115
6761,0.8328697637354272,0.006565262629352908,-0.010031580415162118
6762,0.8328369065720885,-0.0064562544511553455,-0.00021547675604117176
6763,0.83560792196191,0.011849799388632924,-0.0015226829602897941
6764,0.8169745525021941,0.06384948332060993,-0.00649643357083652
6765,0.8366719162424736,0.019304850633065217,0.008179557116224949
6766,0.8342185023729649,0.009346405445937156,-0.003511941588354244
6767,0.8382595105048407,-0.0014813530004854267,0.0013761422665345367
6768,0.8319654355451903,0.007737895902574477,0.008150215284577341
6769,0.8368753365898867,0.018838511616380258,0.022264638311504756
6770,-0.9978602853812018,-0.030334622191079123,-0.16297584752591754
6771,0.8407802260166123,0.025286871923161744,0.010687981878220431
6772,0.8357119569019423,0.0024340012715215603,0.0011978330103766107
6773,-0.9757517601473686,0.08378299328953778,0.4008265128481638
6774,0.8398597207856641,0.013843774888518292,0.006248451967697326
6775,-1.0271332876984733,-0.00517014091842898,-0.10574857339052225
6776,0.6948765883759493,-0.479780582935815,0.050874334380836585
6777,0.8203374499871876,0.008268763220258497,-0.004089122841227043
6778,0.840553942605368,0.00316993408758122,-0.0010481429401206993
6779,0.816164325467834,-0.319019870289411,0.03182811531852863
6780,-1.006480625477254,0.009165709101237082,-0.07213510646120055
6781,0.8239152222923017,-0.0021860520164407302,0.002924136365649563
6782,-1.022057024124165,6.413944932158522e-06,-0.12017270904110648
6783,-0.9903843676769554,0.04868270292362149,0.3916692931584748
6784,0.7945140047699952,-0.35288082130010423,0.02083253508131967
6785,-0.9866765710777492,0.04104454589096059,0.39740083989907526
6786,0.8357636622824705,0.009792122112872868,0.015131998512572103
6787,0.831458711025896,0.01275675224323363,0.016272563603089277
6788,0.8247696016043825,-0.004082782692883443,-0.008212862640353367
6789,0.8430832187754096,0.006297249812620441,0.0034182677702642877
6790,0.8364549151495884,0.017682966105262442,-0.00906923386006433
6791,0.8397316851183098,0.010538090046452259,-0.0015185519377837221
6792,0.7991787023172556,0.05889902353374566,0.010146134507701117
6793,0.8231960121854489,-0.008433039776281908,-0.0013120727707365701
6794,0.8272062814231318,0.004983518198447836,0.0027463007441744297
6795,-0.9859491556213964,0.042696277591859476,0.40049261969643696
6796,0.8339589838710306,0.007863927755741879,0.003857441472411032
6797,0.8317558999270888,0.028988435913308002,-0.0029822120611975845
6798,0.8262429059371231,-0.008469799461895007,-0.001622267896793697
6799,0.7975683796251976,-0.5225162635985551,0.0044259235839625675
6800,0.8021416662434994,0.006362816442383119,0.026558460084005645
6801,0.8231513247916421,-0.012941536835640612,-0.004037901315765559
6802,0.829360968056131,-0.005787059347978678,0.0016920175079839085
6803,0.8248826957944646,0.0022277210834668075,0.0020334004911106633
6804,0.8113964809585565,-0.013806892050017599,-0.002505147848581246
6809,0.8256498123653584,0.1436083899040832,-0.03189469270973205
6925,-0.9220008591182345,-0.36657431968679327,0.3588096775126373
6937,0.8021847687661502,0.42604361635527016,0.01741414779461962
6939,-0.9825620813799775,-0.6567729195133921,-0.04614019248505034
6940,-0.9886549937862203,-0.6523384049884934,-0.012310674007916165
6946,-0.9761871162342938,-0.780447521236934,-0.0251565246931368
6947,0.7948287249179896,0.6289448536635621,-0.08132958347932474
6964,-0.9328118397360549,-0.8438595251453351,0.010472285518090249
